Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
53491568,What Is Existentialism?,Simone de Beauvoir,"Beauvoir, Simone de",Marybeth Timmermann,"=""0241475236""","=""9780241475232""",5,3.91,Penguin Books,Paperback,128,2021,1944,2021/07/01,2021/06/18,,,read,,,,1,0
773763,Toward An Anthropological Theory of Value: The False Coin of Our Own Dreams,David Graeber,"Graeber, David",,"=""0312240457""","=""9780312240455""",0,4.11,Palgrave Macmillan,Paperback,350,2001,2001,,2021/06/11,to-read,to-read (#271),to-read,,,,0,0
51645,Fragments of an Anarchist Anthropology (Paradigm),David Graeber,"Graeber, David",,"=""0972819649""","=""9780972819640""",0,4.23,Prickly Paradigm Press,Paperback,102,2004,2004,,2021/06/11,to-read,to-read (#270),to-read,,,,0,0
6617037,"Debt: The First 5,000 Years",David Graeber,"Graeber, David",,"=""1933633867""","=""9781933633862""",0,4.21,Melville House,Hardcover,534,2011,2011,,2021/06/11,to-read,to-read (#269),to-read,,,,0,0
34540062,Trap Door: Trans Cultural Production and the Politics of Visibility,Reina Gossett,"Gossett, Reina","Eric A. Stanley, Johanna Burton, Grace Dunham, Treva Ellison, Sydney Freeland, Che Gossett, Stamatina Gregory, Major Griffin-Gracy, Robert Hamblin, Eva Hayward, Juliana Huxtable, Yve Laris Cohen, Abram J. Lewis, Heather Love, Park McArthur, CeCe McDonald, Toshio Meronek, Fred Moten, Tavia Nyong’o, Morgan M. Page, Roy Perez, Lexi Adsit, Dean Spade, Jeannine Tang, Wu Tsang, Jeanne Vaccaro, Chris E. Vargas, Geo Wyeth, Kalaniopua Young, Constantina Zavitsanos, Sara Ahmed, Kai Lumumba Barrow, Micha Cárdenas, Mel Y. Chen, Nicole  Archer","=""0262036606""","=""9780262036603""",0,4.48,The MIT Press,Hardcover,544,2017,2017,,2021/06/02,to-read,to-read (#268),to-read,,,,0,0
29563631,Trans*: A Quick and Quirky Account of Gender Variability (American Studies Now: Critical Histories of the Present) (Volume 3),J. Jack Halberstam,"Halberstam, J. Jack",,"=""0520292693""","=""9780520292697""",0,3.86,University of California Press,Paperback,178,2018,2017,,2021/06/02,to-read,to-read (#267),to-read,,,,0,0
49098225,Another Now: Dispatches from an Alternative Present,Yanis Varoufakis,"Varoufakis, Yanis",,"=""1847925634""","=""9781847925633""",0,3.79,Bodley Head,Hardcover,235,2020,2020,,2021/05/31,to-read,to-read (#266),to-read,,,,0,0
44180899,Requiem Infernal (The Dark Coil),Peter Fehervari,"Fehervari, Peter",,"=""1781939799""","=""9781781939796""",0,4.20,Black Library,Paperback,400,2019,2019,,2021/05/19,to-read,to-read (#265),to-read,,,,0,0
37830776,A Room of One's Own,Virginia Woolf,"Woolf, Virginia",Jeanette Winterson,"=""1784874477""","=""9781784874476""",5,4.22,Vintage,Paperback,165,2018,1929,2016/12/20,2016/11/30,,,read,"Podría haber sido simplemente el texto de las dos conferencias que le dieron vida a esta novela corta, pero justamente es su particular estilo el que la destaca como vehículo para su mensaje. <br/><br/>La lucha queda demarcada no meramente en la invitación en ocupar el lugar en la sociedad que históricamente han dominado los hombres, sino que en construir, como sociedad, las posibilidades para que las poetisas (y científicas, novelistas, artistas, etc.) del futuro puedan ver sus voluntades y destinos realizados en libertad, eximidas de las barreras socioeconómicas y culturales que han caracterizado a su género.",true,,2,0
1207665,The Starry Wisdom : A Tribute to H.P. Lovecraft,D.M. Mitchell,"Mitchell, D.M.","David Conway, Dan Kellett, William S. Burroughs, John Coulthart, H.P. Lovecraft, Ramsey Campbell, Simon Whitechapel, D.F. Lewis, John Beal, C.G. Brandrick, Michael Gira, Adele O. Gladwell, Don Webb, Alan             Moore, Peter Smith, Rick Grimes, Stephen Sennitt, Grant Morrison, James Havoc, Hertzan Chimera, Robert M. Price, Brian Lumley, Henry Wessels, J.G. Ballard, Robert Taylor","=""1871592321""","=""9781871592320""",0,3.59,Creation Books,Paperback,191,1996,1994,,2021/04/10,to-read,to-read (#264),to-read,,,,0,0
1540406,Gender and the Politics of History (Gender and Culture Series),Joan Wallach Scott,"Scott, Joan Wallach",,"=""0231065558""","=""9780231065559""",5,3.84,Columbia Univ Pr,Paperback,242,1989,1988,2021/04/09,2020/11/15,,,read,,,,1,0
369097,Toward an Ecological Society,Murray Bookchin,"Bookchin, Murray",,"=""0919618987""","=""9780919618985""",0,4.09,Black Rose Books,Paperback,315,1980,1970,,2021/04/07,to-read,to-read (#263),to-read,,,,0,0
1678745,"Legion (The Horus Heresy, #7)",Dan Abnett,"Abnett, Dan",,"=""1844165361""","=""9781844165360""",4,4.17,Games Workshop,Mass Market Paperback,416,2008,2008,2021/04/03,2020/12/11,,,read,,,,1,0
25387807,Inventing the Future: Postcapitalism and a World Without Work,Nick Srnicek,"Srnicek, Nick",Alex Williams,"=""1784780960""","=""9781784780968""",0,3.97,Verso,Paperback,245,2015,2015,,2021/03/17,to-read,to-read (#262),to-read,,,,0,0
957931,"Fulgrim (The Horus Heresy, #5)",Graham McNeill,"McNeill, Graham",,"=""1844164764""","=""9781844164769""",5,4.05,Games Workshop,Mass Market Paperback,512,2007,2007,2021/03/07,2020/12/01,,,read,"Este es el quinto libro de la saga que leo, y en mi opinión el mejor de los 5, seguido por el The Flight of the Eisenstein.<br/><br/>En comparación con los anteriores, este bastante más complejo, tanto en su trama, el desarrollo de sus personajes, e incluso el lenguaje usado. El libro se entrecruza bastante bien con los personajes y desarrollos de los otros libros, complejizando la trama al basarse en sucesos anteriores sin volver a describirlos (en este sentido, es totalmente necesario leer los anteriores para entenderlo). La trama intersecta perfectamente en varias ocasiones, sobre todo con False Gods, donde, si no me equivoco, incluso se repiten los mismos diálogos. <br/><br/>Al igual que en Flight of the Eisenstein, Fulgrim retrata los hechos de la herejía de Horus nuevamente desde otra perspectiva, la de los Emperor's Children, pero además avanza la trama de la herejía al mostrarnos su primer desenlace bélico entre legiones, e introduciendo de modo elegante aspectos clave del universo que no habían sido revelados hasta ahora. A pesar de que el/la lector/a en cierta medida ya sabe lo que va a pasar, aún así este libro resulta impredecible, no dando nada por sentado. En ese sentido, abundan los giros inesperados e intrincados, cada debate entre personajes o batalla principal te mantiene expectante porque todo puede cambiar en cosa de párrafos, sin nunca volverse predecible.<br/><br/>En sí mismo, el libro agarra velocidad e impacto desde la mitad en adelante, donde empiezan a aparecer al menos tres enfrentamientos notables y excelentemente narrados, y varios enfrentamientos verbales entre personajes clave llenos de suspenso. A diferencia de los libros anteriores, este tiene menos escenas de guerra, dado que ocurren varios saltos en el tiempo que las omiten o las dan por implícitas, lo cual me agradó puesto que encuentro que las batallas son lo menos interesante de la saga en general. De este modo, el libro es más dinámico y rico en contenido.<br/><br/>Fulgrim destaca por contener personajes mucho más complejos y “humanos”, que viven evoluciones psicológicas, identitarias e ideológicas a lo largo del libro, y lo mejor es que estos episodios son relatados con alto detalle. El desarrollo del personaje de Fulgrim es notable y para nada lineal, desembocando en un final inesperado, al igual que el de los dos Remembrancers descritos en el libro, cuyos desenlaces entregan gravedad y cuerpo a los sucesos relatados. Abunda en el libro el aspecto psicológico, entregándonos una mirada a la psique de sus personajes tanto en situaciones comunes (discusiones, reflexiones) como extremas (guerras, masacres, traiciones, y otras inimaginables), donde abunda el desarrollo de los aspectos emocionales retorcidos que dan sentido a el universo. Otra característica de este libro es ser mucho más oscuro y extremo que los demás, describiendo mucho más la violencia, degeneración y caos del universo, relatando situaciones realmente increíbles que dejan con la boca abierta.<br/><br/>En resumen, un libro inteligente con la capacidad de impactar en cada giro que toma.",,,1,0
57327076,Sociologías de la modernidad. Itinerario del siglo XX,Danilo Martuccelli,"Martuccelli, Danilo",,"=""9560004875""","=""9789560004871""",0,4.00,LOM Ediciones,Paperback,512,2014,,,2021/03/06,"físicos, to-read","físicos (#95), to-read (#261)",to-read,,,,0,0
23947761,"Revolución en punto cero: Trabajo doméstico, reproducción y luchas feministas",Silvia Federici,"Federici, Silvia",,"=""8496453782""","=""9788496453784""",0,4.36,Traficante de sueños,Paperback,285,2013,2012,,2021/03/06,"físicos, to-read, siguientes","físicos (#94), to-read (#260), siguientes (#22)",to-read,,,,0,1
22908975,Desafíos comunes. Retrato de la sociedad chilena y sus individuos. Tomo II,Kathya Araujo,"Araujo, Kathya",Danilo Martuccelli,"=""9560003291""","=""9789560003294""",0,5.00,LOM Ediciones,,316,2012,,,2021/02/04,"físicos, siguientes, to-read","físicos (#66), siguientes (#16), to-read (#259)",to-read,,,,0,1
36364125,"Burn the Binary! - Selected Writings on the Politics of Trans, Genderqueer and Nonbinary",Riki Anne Wilchins,"Wilchins, Riki Anne",,"=""1626014078""","=""9781626014077""",0,3.76,Riverdale Avenue Books,Paperback,296,2017,2017,,2021/03/05,to-read,to-read (#258),to-read,,,,0,0
56975325,Crítica de la razón instrumental,Max Horkheimer,"Horkheimer, Max",,"=""""","=""""",3,4.11,Ediciones Desligamiento,Paperback,237,2013,1933,2021/03/02,2021/02/06,"físicos, siguientes","físicos (#86), siguientes (#18)",read,,,,1,1
151827,Conspicuous Consumption,Thorstein Veblen,"Veblen, Thorstein",,"=""0143037595""","=""9780143037590""",0,3.66,Penguin Books,Paperback,103,2006,1899,,2021/03/01,to-read,to-read (#257),to-read,,,,0,0
164019,The Theory of the Leisure Class,Thorstein Veblen,"Veblen, Thorstein","Alan Wolfe, Martha Banta","=""0375757872""","=""9780375757877""",0,3.87,Modern Library,Paperback,320,2001,1899,,2021/03/01,to-read,to-read (#256),to-read,,,,0,0
72173,Réquiem y otros escritos,Anna Akhmatova,"Akhmatova, Anna",,"=""8481092886""","=""9788481092882""",0,4.12,"Galaxia Gutenberg, S.L.",Hardcover,208,2000,,,2020/02/03,to-read,to-read (#207),to-read,,,,0,0
863774,To the Lighthouse,Virginia Woolf,"Woolf, Virginia",Nicola Bradbury,"=""""","=""""",5,3.81,Wordsworths Classics,Paperback,160,1994,1927,2021/02/17,2020/01/04,"siguientes, físicos","siguientes (#8), físicos (#88)",read,"“Era una máquina miserable, una máquina ineficiente, ella pensó, el aparato humano para pintar o para sentir; siempre se avería en el momento crítico; heroicamente, una debe forzarlo a seguir.”<br/><br/>Una novela etérea, sublime, propia de la característica obra de su autora. No se relata una historia definida de forma linear, sino que se nos entrega, en mi opinión, lo más similar a la experiencia de vivir hecha texto. No vivimos la vida como una sucesión de eventos, sino que nos encontramos al vaivén de emociones, estímulos, recuerdos, divagaciones, monólogos, interrupciones, sueños, simulaciones, deseos. Este texto nos ubica justamente dentro de la experiencia de vida del círculo social en torno a la familia Tansley. Así, los momentos, personajes, pensamientos y lugares se mezclan en las corrientes de conciencia de los personajes que entretejen el texto. No hay casi diálogo explícito, ni división marcada entre qué conciencia se está vaciando en cada párrafo. Queda en manos de quien lee hilar e intuir los detalles de muchas escenas, dado que éstas se describen como desde el fuero interno de los personajes, quienes no suelen reparar en los aspectos concretos y básicos de quienes los rodean, tales como quiénes son, qué edad tienen, dónde están, qué hora es. A veces, vidas y años pasan entre un paréntesis o en pocas líneas, mientras que una cena puede ser un vaivén de pensamientos que se alarga por diez o más páginas. Un paisaje se torna en una reflexión que desemboca en una acción que pudo ser imaginada o real. Pero en el fondo, la trama no es más que una historia sobre la vida, así sin más. Infancia, familia, amistades, parejas, quiebres, muertes, ritos, arte. Todo tratado desde un flujo entre lo material, lo abstracto y lo poético, de una forma que te hace dudar si lo que lees es lo que la autora plasmó o si es lo que quien lee está proyectando sobre el texto. Es, insisto, como vivir en la conciencia de otra persona.",,,1,1
